ano,home_team,away_team,home_score,away_score
2019,Atlético - MG,Vasco da Gama - RJ,1,2
2019,Grêmio - RS,Corinthians - SP,0,0
2019,Cruzeiro - MG,Internacional - RS,1,1
2019,Bahia - BA,Atlético - PR,1,2
2019,Vasco da Gama - RJ,Santos - SP,0,1
2019,São Paulo - SP,Fortaleza,2,1
2019,Palmeiras - SP,Atlético - MG,1,1
2019,CSA,Avaí - SC,3,1
2019,Chapecoense - SC,Flamengo - RJ,0,1
2019,Botafogo - RJ,Fluminense - RJ,0,1
2019,Ceará - CE,Goiás - GO,0,1
2019,Cruzeiro - MG,Fluminense - RJ,0,0
2019,Bahia - BA,São Paulo - SP,0,0
2019,Botafogo - RJ,Goiás - GO,3,1
2019,CSA,Internacional - RS,1,0
2019,Fortaleza,Chapecoense - SC,2,0
2019,Grêmio - RS,Ceará - CE,2,1
2019,Santos - SP,Palmeiras - SP,2,0
2019,Corinthians - SP,Atlético - PR,2,2
2019,Avaí - SC,Vasco da Gama - RJ,0,0
2019,Flamengo - RJ,Atlético - MG,3,1
2019,Fluminense - RJ,Bahia - BA,2,0
2019,Goiás - GO,CSA,1,0
2019,Palmeiras - SP,Botafogo - RJ,1,0
2019,Chapecoense - SC,Cruzeiro - MG,1,1
2019,Internacional - RS,Santos - SP,0,0
2019,Ceará - CE,Avaí - SC,1,0
2019,Atlético - PR,Flamengo - RJ,0,2
2019,Atlético - MG,Grêmio - RS,1,4
2019,São Paulo - SP,Corinthians - SP,1,0
2019,Vasco da Gama - RJ,Fortaleza,1,0
2019,CSA,Atlético - MG,2,2
2019,Goiás - GO,Corinthians - SP,2,2
2019,Grêmio - RS,Bahia - BA,0,1
2019,Cruzeiro - MG,São Paulo - SP,1,0
2019,Fortaleza,Flamengo - RJ,1,2
2019,Palmeiras - SP,Chapecoense - SC,1,0
2019,Vasco da Gama - RJ,Botafogo - RJ,2,1
2019,Fluminense - RJ,Atlético - PR,1,2
2019,Avaí - SC,Internacional - RS,0,2
2019,Santos - SP,Ceará - CE,2,1
2019,Corinthians - SP,Cruzeiro - MG,1,2
2019,Fortaleza,Grêmio - RS,2,1
2019,Chapecoense - SC,Goiás - GO,2,2
2019,Atlético - PR,Palmeiras - SP,1,1
2019,Atlético - MG,Santos - SP,2,0
2019,Flamengo - RJ,Fluminense - RJ,2,0
2019,São Paulo - SP,Avaí - SC,1,0
2019,Internacional - RS,Vasco da Gama - RJ,0,1
2019,Botafogo - RJ,CSA,2,1
2019,Bahia - BA,Ceará - CE,1,2
2019,Fluminense - RJ,Chapecoense - SC,1,1
2019,Cruzeiro - MG,Fortaleza,1,1
2019,Corinthians - SP,Santos - SP,0,0
2019,Ceará - CE,Vasco da Gama - RJ,1,1
2019,Bahia - BA,Internacional - RS,2,3
2019,Atlético - PR,Goiás - GO,4,1
2019,Flamengo - RJ,CSA,1,0
2019,Grêmio - RS,Botafogo - RJ,3,0
2019,Avaí - SC,Palmeiras - SP,1,2
2019,São Paulo - SP,Atlético - MG,2,0
2019,Ceará - CE,Fluminense - RJ,2,0
2019,Atlético - MG,Chapecoense - SC,0,2
2019,CSA,Corinthians - SP,2,1
2019,Avaí - SC,Fortaleza,1,3
2019,Vasco da Gama - RJ,Grêmio - RS,1,3
2019,Palmeiras - SP,São Paulo - SP,3,0
2019,Internacional - RS,Atlético - PR,1,1
2019,Goiás - GO,Flamengo - RJ,2,2
2019,Botafogo - RJ,Cruzeiro - MG,0,2
2019,Santos - SP,Bahia - BA,1,0
2019,Fortaleza,Atlético - MG,2,2
2019,Fluminense - RJ,Vasco da Gama - RJ,0,0
2019,Palmeiras - SP,Ceará - CE,1,0
2019,Chapecoense - SC,São Paulo - SP,0,3
2019,Cruzeiro - MG,Bahia - BA,1,1
2019,Atlético - PR,CSA,1,0
2019,Flamengo - RJ,Corinthians - SP,4,1
2019,Goiás - GO,Avaí - SC,2,0
2019,Grêmio - RS,Internacional - RS,2,0
2019,Santos - SP,Botafogo - RJ,4,1
2019,Bahia - BA,Chapecoense - SC,1,1
2019,Atlético - PR,Cruzeiro - MG,0,0
2019,Atlético - MG,Goiás - GO,2,0
2019,Corinthians - SP,Fortaleza,3,2
2019,Vasco da Gama - RJ,Palmeiras - SP,1,2
2019,Avaí - SC,Santos - SP,1,2
2019,Ceará - CE,Internacional - RS,2,0
2019,Botafogo - RJ,Flamengo - RJ,0,1
2019,São Paulo - SP,Fluminense - RJ,0,2
2019,Grêmio - RS,CSA,2,1
2019,Palmeiras - SP,Corinthians - SP,1,1
2019,Goiás - GO,Santos - SP,0,3
2019,Cruzeiro - MG,Atlético - MG,0,0
2019,São Paulo - SP,Atlético - PR,0,1
2019,Flamengo - RJ,Bahia - BA,3,1
2019,Fortaleza,Ceará - CE,1,0
2019,Chapecoense - SC,Grêmio - RS,0,1
2019,Internacional - RS,Fluminense - RJ,2,1
2019,CSA,Vasco da Gama - RJ,0,3
2019,Botafogo - RJ,Avaí - SC,2,0
2019,Flamengo - RJ,Vasco da Gama - RJ,4,4
2019,Fluminense - RJ,Atlético - MG,1,1
2019,Santos - SP,São Paulo - SP,1,1
2019,Corinthians - SP,Internacional - RS,0,0
2019,Bahia - BA,Palmeiras - SP,1,1
2019,Atlético - PR,Botafogo - RJ,1,0
2019,Chapecoense - SC,Ceará - CE,1,0
2019,Grêmio - RS,Flamengo - RJ,0,1
2019,Fortaleza,CSA,3,0
2019,Cruzeiro - MG,Avaí - SC,0,0
2019,Vasco da Gama - RJ,Goiás - GO,1,1
2019,Santos - SP,Cruzeiro - MG,4,1
2019,Internacional - RS,Fortaleza,2,2
2019,Ceará - CE,São Paulo - SP,1,1
2019,Atlético - MG,Atlético - PR,0,1
2019,Botafogo - RJ,Corinthians - SP,1,0
2019,Avaí - SC,Chapecoense - SC,0,1
2019,Goiás - GO,Bahia - BA,4,3
2019,Palmeiras - SP,Grêmio - RS,1,2
2019,CSA,Fluminense - RJ,0,1
2019,Bahia - BA,Atlético - MG,1,1
2019,Atlético - PR,Grêmio - RS,2,0
2019,Chapecoense - SC,Botafogo - RJ,0,1
2019,Corinthians - SP,Avaí - SC,3,0
2019,Flamengo - RJ,Ceará - CE,4,1
2019,Internacional - RS,Goiás - GO,1,2
2019,Cruzeiro - MG,CSA,0,1
2019,Fluminense - RJ,Palmeiras - SP,1,0
2019,Fortaleza,Santos - SP,2,1
2019,São Paulo - SP,Vasco da Gama - RJ,1,0
2019,Ceará - CE,Atlético - PR,1,1
2019,Botafogo - RJ,Internacional - RS,0,1
2019,Avaí - SC,Fluminense - RJ,1,1
2019,Atlético - MG,Corinthians - SP,2,1
2019,CSA,Bahia - BA,1,2
2019,Palmeiras - SP,Flamengo - RJ,1,3
2019,Goiás - GO,Fortaleza,1,2
2019,Grêmio - RS,São Paulo - SP,3,0
2019,Santos - SP,Chapecoense - SC,2,0
2019,Vasco da Gama - RJ,Cruzeiro - MG,1,0
2019,Fluminense - RJ,Fortaleza,0,0
2019,Atlético - PR,Santos - SP,1,0
2019,Atlético - MG,Botafogo - RJ,2,0
2019,Chapecoense - SC,CSA,3,0
2019,Ceará - CE,Corinthians - SP,0,1
2019,São Paulo - SP,Internacional - RS,2,1
2019,Bahia - BA,Vasco da Gama - RJ,1,1
2019,Flamengo - RJ,Avaí - SC,6,1
2019,Grêmio - RS,Cruzeiro - MG,2,0
2019,Palmeiras - SP,Goiás - GO,5,1
2019,Avaí - SC,Atlético - PR,0,0
2019,Botafogo - RJ,Ceará - CE,1,1
2019,Vasco da Gama - RJ,Chapecoense - SC,1,1
2019,Corinthians - SP,Fluminense - RJ,1,2
2019,Fortaleza,Bahia - BA,2,1
2019,Goiás - GO,Grêmio - RS,3,2
2019,Internacional - RS,Atlético - MG,2,1
2019,Cruzeiro - MG,Palmeiras - SP,0,2
2019,Santos - SP,Flamengo - RJ,4,0
2019,CSA,São Paulo - SP,1,2
2020,Fortaleza,Atlético - PR,0,2
2020,Coritiba - PR,Internacional - RS,0,1
2020,Sport - PE,Ceará - CE,3,2
2020,Flamengo - RJ,Atlético - MG,0,1
2020,Santos - SP,Bragantino,1,1
2020,Grêmio - RS,Fluminense - RJ,1,0
2020,Botafogo - RJ,Bahia - BA,1,2
2020,Corinthians - SP,Atlético - GO,0,0
2020,Goiás - GO,São Paulo - SP,0,3
2020,Palmeiras - SP,Vasco da Gama - RJ,1,1
2020,Bragantino,Botafogo - RJ,1,1
2020,Atlético - MG,Corinthians - SP,3,2
2020,Atlético - PR,Goiás - GO,2,1
2020,Bahia - BA,Coritiba - PR,1,0
2020,Atlético - GO,Flamengo - RJ,3,0
2020,Fluminense - RJ,Palmeiras - SP,1,1
2020,Ceará - CE,Grêmio - RS,1,1
2020,São Paulo - SP,Fortaleza,1,0
2020,Internacional - RS,Santos - SP,2,0
2020,Vasco da Gama - RJ,Sport - PE,2,0
2020,Grêmio - RS,Corinthians - SP,0,0
2020,Coritiba - PR,Flamengo - RJ,0,1
2020,Palmeiras - SP,Goiás - GO,1,1
2020,Atlético - MG,Ceará - CE,2,0
2020,Vasco da Gama - RJ,São Paulo - SP,2,1
2020,Bahia - BA,Bragantino,2,1
2020,Fluminense - RJ,Internacional - RS,2,1
2020,Atlético - GO,Sport - PE,1,1
2020,Fortaleza,Botafogo - RJ,0,0
2020,Santos - SP,Atlético - PR,3,1
2020,Flamengo - RJ,Grêmio - RS,1,1
2020,Bragantino,Fluminense - RJ,2,1
2020,Atlético - PR,Palmeiras - SP,0,1
2020,Internacional - RS,Atlético - GO,3,0
2020,Goiás - GO,Fortaleza,1,3
2020,Botafogo - RJ,Atlético - MG,2,1
2020,Corinthians - SP,Coritiba - PR,3,1
2020,Sport - PE,Santos - SP,0,1
2020,São Paulo - SP,Bahia - BA,1,1
2020,Ceará - CE,Vasco da Gama - RJ,0,3
2020,Atlético - PR,Fluminense - RJ,0,1
2020,Internacional - RS,Atlético - MG,1,0
2020,Goiás - GO,Atlético - GO,2,0
2020,Flamengo - RJ,Botafogo - RJ,1,1
2020,Vasco da Gama - RJ,Grêmio - RS,0,0
2020,Palmeiras - SP,Santos - SP,2,1
2020,Bragantino,Coritiba - PR,1,2
2020,Sport - PE,São Paulo - SP,0,1
2020,Ceará - CE,Bahia - BA,2,0
2020,Corinthians - SP,Fortaleza,1,1
2020,Botafogo - RJ,Internacional - RS,0,2
2020,Fluminense - RJ,Vasco da Gama - RJ,2,1
2020,Bahia - BA,Palmeiras - SP,1,1
2020,Fortaleza,Bragantino,3,0
2020,São Paulo - SP,Corinthians - SP,2,1
2020,Santos - SP,Flamengo - RJ,0,1
2020,Coritiba - PR,Sport - PE,1,0
2020,Atlético - GO,Ceará - CE,0,2
2020,Atlético - MG,Atlético - PR,0,2
2020,Grêmio - RS,Goiás - GO,2,1
2020,Ceará - CE,Fortaleza,1,0
2020,Fluminense - RJ,Atlético - GO,1,1
2020,Goiás - GO,Corinthians - SP,1,2
2020,Botafogo - RJ,Coritiba - PR,0,0
2020,Bahia - BA,Flamengo - RJ,3,5
2020,Atlético - PR,Bragantino,1,1
2020,Palmeiras - SP,Internacional - RS,1,1
2020,Santos - SP,Vasco da Gama - RJ,2,2
2020,Grêmio - RS,Sport - PE,1,2
2020,Atlético - MG,São Paulo - SP,3,0
2020,Flamengo - RJ,Fortaleza,2,1
2020,Corinthians - SP,Botafogo - RJ,2,2
2020,Ceará - CE,Santos - SP,0,1
2020,Bragantino,Palmeiras - SP,1,2
2020,São Paulo - SP,Fluminense - RJ,3,1
2020,Internacional - RS,Bahia - BA,2,2
2020,Vasco da Gama - RJ,Atlético - PR,1,0
2020,Atlético - GO,Grêmio - RS,1,1
2020,Sport - PE,Goiás - GO,2,1
2020,Coritiba - PR,Atlético - MG,0,1
2020,Atlético - PR,Botafogo - RJ,1,1
2020,Fortaleza,Sport - PE,1,0
2020,Goiás - GO,Coritiba - PR,3,3
2020,São Paulo - SP,Bragantino,1,1
2020,Fluminense - RJ,Flamengo - RJ,1,2
2020,Santos - SP,Atlético - MG,3,1
2020,Corinthians - SP,Palmeiras - SP,0,2
2020,Internacional - RS,Ceará - CE,2,0
2020,Bahia - BA,Grêmio - RS,0,2
2020,Vasco da Gama - RJ,Atlético - GO,1,2
2020,Atlético - PR,Coritiba - PR,1,0
2020,Santos - SP,São Paulo - SP,2,2
2020,Fluminense - RJ,Corinthians - SP,2,1
2020,Grêmio - RS,Fortaleza,1,1
2020,Atlético - MG,Bragantino,2,1
2020,Bahia - BA,Atlético - GO,0,1
2020,Ceará - CE,Flamengo - RJ,2,0
2020,Goiás - GO,Internacional - RS,1,0
2020,Palmeiras - SP,Sport - PE,2,2
2020,Botafogo - RJ,Vasco da Gama - RJ,2,3
2020,São Paulo - SP,Atlético - PR,1,0
2020,Corinthians - SP,Bahia - BA,3,2
2020,Bragantino,Ceará - CE,4,2
2020,Fortaleza,Internacional - RS,1,0
2020,Atlético - GO,Atlético - MG,3,4
2020,Grêmio - RS,Palmeiras - SP,1,1
2020,Coritiba - PR,Vasco da Gama - RJ,1,0
2020,Botafogo - RJ,Santos - SP,0,0
2020,Sport - PE,Fluminense - RJ,1,0
2020,Flamengo - RJ,Goiás - GO,2,1
2020,Sport - PE,Corinthians - SP,1,0
2020,Internacional - RS,São Paulo - SP,1,1
2020,Atlético - PR,Bahia - BA,1,0
2020,Atlético - MG,Grêmio - RS,3,1
2020,Vasco da Gama - RJ,Bragantino,1,1
2020,Palmeiras - SP,Flamengo - RJ,1,1
2020,Ceará - CE,Goiás - GO,2,2
2020,Atlético - GO,Botafogo - RJ,1,1
2020,Santos - SP,Fortaleza,1,1
2020,Fluminense - RJ,Coritiba - PR,4,0
2020,Grêmio - RS,Internacional - RS,1,1
2020,Palmeiras - SP,Ceará - CE,2,1
2020,Bragantino,Corinthians - SP,0,0
2020,Botafogo - RJ,Fluminense - RJ,1,1
2020,Flamengo - RJ,Atlético - PR,3,1
2020,Coritiba - PR,São Paulo - SP,1,1
2020,Bahia - BA,Sport - PE,1,2
2020,Fortaleza,Atlético - GO,0,0
2020,Goiás - GO,Santos - SP,2,3
2020,Atlético - MG,Vasco da Gama - RJ,4,1
2020,Corinthians - SP,Santos - SP,1,1
2020,Flamengo - RJ,Sport - PE,3,0
2020,Grêmio - RS,Coritiba - PR,2,1
2020,Bahia - BA,Vasco da Gama - RJ,3,0
2020,São Paulo - SP,Atlético - GO,3,0
2020,Goiás - GO,Fluminense - RJ,2,4
2020,Botafogo - RJ,Palmeiras - SP,2,1
2020,Fortaleza,Atlético - MG,2,1
2020,Atlético - PR,Ceará - CE,0,0
2020,Bragantino,Internacional - RS,0,2
2020,Vasco da Gama - RJ,Flamengo - RJ,1,2
2020,Palmeiras - SP,São Paulo - SP,0,2
2020,Coritiba - PR,Fortaleza,0,0
2020,Atlético - MG,Goiás - GO,3,0
2020,Fluminense - RJ,Bahia - BA,1,0
2020,Santos - SP,Grêmio - RS,2,1
2020,Sport - PE,Botafogo - RJ,1,2
2020,Atlético - GO,Bragantino,2,1
2020,Internacional - RS,Atlético - PR,2,1
2020,Ceará - CE,Corinthians - SP,2,1
2020,Palmeiras - SP,Coritiba - PR,1,3
2020,Grêmio - RS,Botafogo - RJ,3,1
2020,Santos - SP,Atlético - GO,0,1
2020,Atlético - MG,Fluminense - RJ,1,1
2020,Sport - PE,Internacional - RS,3,5
2020,Atlético - PR,Corinthians - SP,0,1
2020,Flamengo - RJ,Bragantino,1,1
2020,Goiás - GO,Bahia - BA,1,1
2020,Vasco da Gama - RJ,Fortaleza,0,0
2020,Ceará - CE,São Paulo - SP,1,1
2020,Fluminense - RJ,Ceará - CE,2,2
2020,Coritiba - PR,Santos - SP,1,2
2020,Atlético - GO,Atlético - PR,1,1
2020,São Paulo - SP,Grêmio - RS,0,0
2020,Corinthians - SP,Flamengo - RJ,1,5
2020,Internacional - RS,Vasco da Gama - RJ,2,0
2020,Bragantino,Sport - PE,2,0
2020,Fortaleza,Palmeiras - SP,2,0
2020,Botafogo - RJ,Goiás - GO,0,0
2020,Bahia - BA,Atlético - MG,3,1
2020,Vasco da Gama - RJ,Corinthians - SP,1,2
2020,Bragantino,Goiás - GO,2,0
2020,Ceará - CE,Coritiba - PR,2,1
2020,Atlético - MG,Sport - PE,0,0
2020,Fluminense - RJ,Santos - SP,3,1
2020,Atlético - GO,Palmeiras - SP,0,3
2020,Internacional - RS,Flamengo - RJ,2,2
2020,Atlético - PR,Grêmio - RS,1,2
2020,Bahia - BA,Fortaleza,2,1
2020,São Paulo - SP,Botafogo - RJ,4,0
2020,Botafogo - RJ,Ceará - CE,2,2
2020,Corinthians - SP,Internacional - RS,1,0
2020,Coritiba - PR,Atlético - GO,1,0
2020,Fortaleza,Fluminense - RJ,0,1
2020,Flamengo - RJ,São Paulo - SP,1,4
2020,Sport - PE,Atlético - PR,1,0
2020,Santos - SP,Bahia - BA,3,1
2020,Goiás - GO,Vasco da Gama - RJ,1,1
2020,Palmeiras - SP,Atlético - MG,3,0
2020,Grêmio - RS,Bragantino,2,1
2020,Atlético - PR,Fortaleza,2,1
2020,São Paulo - SP,Goiás - GO,2,1
2020,Atlético - GO,Corinthians - SP,1,1
2020,Vasco da Gama - RJ,Palmeiras - SP,0,1
2020,Internacional - RS,Coritiba - PR,2,2
2020,Bragantino,Santos - SP,1,1
2020,Atlético - MG,Flamengo - RJ,4,0
2020,Bahia - BA,Botafogo - RJ,1,0
2020,Fluminense - RJ,Grêmio - RS,0,1
2020,Ceará - CE,Sport - PE,0,0
2020,Santos - SP,Internacional - RS,2,0
2020,Sport - PE,Vasco da Gama - RJ,0,2
2020,Goiás - GO,Atlético - PR,0,1
2020,Corinthians - SP,Atlético - MG,1,2
2020,Grêmio - RS,Ceará - CE,4,2
2020,Fortaleza,São Paulo - SP,2,3
2020,Flamengo - RJ,Atlético - GO,1,1
2020,Palmeiras - SP,Fluminense - RJ,2,0
2020,Coritiba - PR,Bahia - BA,1,2
2020,Botafogo - RJ,Bragantino,1,2
2020,Bragantino,Bahia - BA,4,0
2020,Flamengo - RJ,Coritiba - PR,3,1
2020,Atlético - PR,Santos - SP,1,0
2020,Goiás - GO,Palmeiras - SP,1,0
2020,São Paulo - SP,Vasco da Gama - RJ,1,1
2020,Ceará - CE,Atlético - MG,2,2
2020,Botafogo - RJ,Fortaleza,1,2
2020,Internacional - RS,Fluminense - RJ,1,2
2020,Corinthians - SP,Grêmio - RS,0,0
2020,Sport - PE,Atlético - GO,0,1
2020,Atlético - MG,Botafogo - RJ,2,1
2020,Coritiba - PR,Corinthians - SP,0,1
2020,Fortaleza,Goiás - GO,1,1
2020,Palmeiras - SP,Atlético - PR,3,0
2020,Santos - SP,Sport - PE,4,2
2020,Bahia - BA,São Paulo - SP,1,3
2020,Atlético - GO,Internacional - RS,0,0
2020,Vasco da Gama - RJ,Ceará - CE,1,4
2020,Fluminense - RJ,Bragantino,0,0
2020,Grêmio - RS,Flamengo - RJ,2,4
2020,Fortaleza,Corinthians - SP,0,0
2020,Botafogo - RJ,Flamengo - RJ,0,1
2020,Santos - SP,Palmeiras - SP,2,2
2020,Fluminense - RJ,Atlético - PR,3,1
2020,Bahia - BA,Ceará - CE,0,2
2020,Coritiba - PR,Bragantino,0,0
2020,São Paulo - SP,Sport - PE,1,0
2020,Grêmio - RS,Vasco da Gama - RJ,4,0
2020,Atlético - MG,Internacional - RS,2,2
2020,Atlético - GO,Goiás - GO,0,1
2020,Bragantino,Fortaleza,2,1
2020,Atlético - PR,Atlético - MG,0,1
2020,Palmeiras - SP,Bahia - BA,3,0
2020,Internacional - RS,Botafogo - RJ,2,1
2020,Ceará - CE,Atlético - GO,1,2
2020,Goiás - GO,Grêmio - RS,0,0
2020,Flamengo - RJ,Santos - SP,4,1
2020,Corinthians - SP,São Paulo - SP,1,0
2020,Sport - PE,Coritiba - PR,1,0
2020,Vasco da Gama - RJ,Fluminense - RJ,1,1
2020,São Paulo - SP,Atlético - MG,3,0
2020,Atlético - GO,Fluminense - RJ,2,1
2020,Sport - PE,Grêmio - RS,1,1
2020,Internacional - RS,Palmeiras - SP,2,0
2020,Coritiba - PR,Botafogo - RJ,1,2
2020,Vasco da Gama - RJ,Santos - SP,1,0
2020,Bragantino,Atlético - PR,0,1
2020,Flamengo - RJ,Bahia - BA,4,3
2020,Fortaleza,Ceará - CE,0,2
2020,Corinthians - SP,Goiás - GO,2,1
2020,Atlético - MG,Coritiba - PR,2,0
2020,Fortaleza,Flamengo - RJ,0,0
2020,Goiás - GO,Sport - PE,1,0
2020,Fluminense - RJ,São Paulo - SP,1,2
2020,Botafogo - RJ,Corinthians - SP,0,2
2020,Bahia - BA,Internacional - RS,1,2
2020,Palmeiras - SP,Bragantino,1,0
2020,Santos - SP,Ceará - CE,1,1
2020,Atlético - PR,Vasco da Gama - RJ,3,0
2020,Grêmio - RS,Atlético - GO,2,1
2020,Botafogo - RJ,Atlético - PR,0,2
2020,Grêmio - RS,Bahia - BA,2,1
2020,Sport - PE,Fortaleza,1,0
2020,Coritiba - PR,Goiás - GO,1,2
2020,Flamengo - RJ,Fluminense - RJ,1,2
2020,Bragantino,São Paulo - SP,4,2
2020,Ceará - CE,Internacional - RS,0,2
2020,Atlético - GO,Vasco da Gama - RJ,0,0
2020,Palmeiras - SP,Corinthians - SP,4,0
2020,Atlético - MG,Santos - SP,2,0
2020,Sport - PE,Palmeiras - SP,0,1
2020,Coritiba - PR,Atlético - PR,0,0
2020,Fortaleza,Grêmio - RS,0,0
2020,Flamengo - RJ,Ceará - CE,0,2
2020,São Paulo - SP,Santos - SP,0,1
2020,Internacional - RS,Goiás - GO,1,0
2020,Atlético - GO,Bahia - BA,1,1
2020,Vasco da Gama - RJ,Botafogo - RJ,3,0
2020,Bragantino,Atlético - MG,2,2
2020,Corinthians - SP,Fluminense - RJ,5,0
2020,Palmeiras - SP,Grêmio - RS,1,1
2020,Fluminense - RJ,Sport - PE,1,0
2020,Vasco da Gama - RJ,Coritiba - PR,0,1
2020,Santos - SP,Botafogo - RJ,2,1
2020,Atlético - PR,São Paulo - SP,1,1
2020,Atlético - MG,Atlético - GO,3,1
2020,Internacional - RS,Fortaleza,4,2
2020,Ceará - CE,Bragantino,1,2
2020,Goiás - GO,Flamengo - RJ,0,3
2020,Bahia - BA,Corinthians - SP,2,1
2020,Botafogo - RJ,Atlético - GO,1,3
2020,Bahia - BA,Atlético - PR,1,0
2020,Grêmio - RS,Atlético - MG,1,1
2020,Coritiba - PR,Fluminense - RJ,3,3
2020,São Paulo - SP,Internacional - RS,1,5
2020,Bragantino,Vasco da Gama - RJ,4,1
2020,Flamengo - RJ,Palmeiras - SP,2,0
2020,Fortaleza,Santos - SP,2,0
2020,Goiás - GO,Ceará - CE,0,4
2020,Corinthians - SP,Sport - PE,3,0
2020,São Paulo - SP,Coritiba - PR,1,1
2020,Vasco da Gama - RJ,Atlético - MG,3,2
2020,Internacional - RS,Grêmio - RS,2,1
2020,Atlético - PR,Flamengo - RJ,2,1
2020,Ceará - CE,Palmeiras - SP,2,1
2020,Santos - SP,Goiás - GO,3,4
2020,Sport - PE,Bahia - BA,2,0
2020,Atlético - GO,Fortaleza,2,0
2020,Fluminense - RJ,Botafogo - RJ,2,0
2020,Corinthians - SP,Bragantino,0,2
2020,Vasco da Gama - RJ,Bahia - BA,0,0
2020,Coritiba - PR,Grêmio - RS,1,1
2020,Ceará - CE,Atlético - PR,0,2
2020,Atlético - GO,São Paulo - SP,2,1
2020,Atlético - MG,Fortaleza,2,0
2020,Internacional - RS,Bragantino,2,1
2020,Fluminense - RJ,Goiás - GO,3,0
2020,Sport - PE,Flamengo - RJ,0,3
2020,Palmeiras - SP,Botafogo - RJ,1,1
2020,Santos - SP,Corinthians - SP,1,0
2020,Grêmio - RS,Santos - SP,3,3
2020,Bragantino,Atlético - GO,2,0
2020,Corinthians - SP,Ceará - CE,2,1
2020,Bahia - BA,Fluminense - RJ,0,1
2020,Goiás - GO,Atlético - MG,1,0
2020,Fortaleza,Coritiba - PR,3,1
2020,Flamengo - RJ,Vasco da Gama - RJ,2,0
2020,Atlético - PR,Internacional - RS,0,0
2020,Botafogo - RJ,Sport - PE,0,1
2020,São Paulo - SP,Palmeiras - SP,1,1
2020,Bahia - BA,Goiás - GO,3,3
2020,Atlético - GO,Santos - SP,1,1
2020,Bragantino,Flamengo - RJ,1,1
2020,Botafogo - RJ,Grêmio - RS,2,5
2020,Internacional - RS,Sport - PE,1,2
2020,Fortaleza,Vasco da Gama - RJ,3,0
2020,São Paulo - SP,Ceará - CE,1,1
2020,Fluminense - RJ,Atlético - MG,0,0
2020,Corinthians - SP,Atlético - PR,3,3
2020,Coritiba - PR,Palmeiras - SP,1,0
2020,Goiás - GO,Botafogo - RJ,2,0
2020,Santos - SP,Coritiba - PR,2,0
2020,Atlético - MG,Bahia - BA,1,1
2020,Flamengo - RJ,Corinthians - SP,2,1
2020,Vasco da Gama - RJ,Internacional - RS,0,2
2020,Palmeiras - SP,Fortaleza,3,0
2020,Atlético - PR,Atlético - GO,2,1
2020,Grêmio - RS,São Paulo - SP,1,2
2020,Ceará - CE,Fluminense - RJ,1,3
2020,Sport - PE,Bragantino,0,0
2020,Coritiba - PR,Ceará - CE,0,2
2020,Fortaleza,Bahia - BA,0,4
2020,Flamengo - RJ,Internacional - RS,2,1
2020,Corinthians - SP,Vasco da Gama - RJ,0,0
2020,Sport - PE,Atlético - MG,2,3
2020,Santos - SP,Fluminense - RJ,1,1
2020,Grêmio - RS,Atlético - PR,1,0
2020,Goiás - GO,Bragantino,0,0
2020,Palmeiras - SP,Atlético - GO,1,1
2020,Botafogo - RJ,São Paulo - SP,1,0
2020,Fluminense - RJ,Fortaleza,2,0
2020,Fluminense - RJ,Fortaleza,2,0
2020,Vasco da Gama - RJ,Goiás - GO,3,2
2020,Vasco da Gama - RJ,Goiás - GO,3,2
2020,São Paulo - SP,Flamengo - RJ,2,1
2020,São Paulo - SP,Flamengo - RJ,2,1
2020,Bragantino,Grêmio - RS,1,0
2020,Bragantino,Grêmio - RS,1,0
2020,Atlético - MG,Palmeiras - SP,2,0
2020,Atlético - MG,Palmeiras - SP,2,0
2020,Internacional - RS,Corinthians - SP,0,0
2020,Internacional - RS,Corinthians - SP,0,0
2020,Bahia - BA,Santos - SP,2,0
2020,Bahia - BA,Santos - SP,2,0
2020,Atlético - PR,Sport - PE,2,0
2020,Atlético - PR,Sport - PE,2,0
2020,Ceará - CE,Botafogo - RJ,2,1
2020,Ceará - CE,Botafogo - RJ,2,1
2020,Atlético - GO,Coritiba - PR,3,1
2020,Atlético - GO,Coritiba - PR,3,1
